feature	VK_170831_025	VK_170831_037	VK_170831_043	VK_170831_073	VK_170831_079	VK_170831_103	VK_170831_115	VK_170831_163	VK_170831_169	VK_170831_175	VK_170831_187	VK_170901_037	VK_170901_055	VK_170901_061	VK_170901_091	VK_170901_097	VK_170901_121	VK_170901_139	VK_170901_151	VK_170901_163	VK_170901_175
strain	daf16	daf16	daf16	daf16	N2	daf16	N2	daf16	N2	daf16	N2	N2	N2	N2	daf16	N2	daf16	daf16	N2	N2	N2
307.9467_73.8	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	  5882.2	     0.0	     0.0	 21679.9	312277.2	403813.8	     0.0	     0.0	343460.7	     0.0
308.0473_46.1	1065349.0	5218225.0	    152.7	1209583.0	    152.7	    152.7	    152.7	1474783.0	    152.7	 984230.3	1303539.0	 763588.2	  50577.2	  50577.2	1412226.0	4731516.0	 511910.7	  50577.2	  50577.2	1717676.0	  50577.2
308.0639_122	  24927.4	  94444.9	1556082.0	  24927.4	  24927.4	  24927.4	 551466.3	  24927.4	  24927.4	  24927.4	  24927.4	  24927.4	      0.0	      0.0	      0.0	1042916.0	      0.0	1695518.0	      0.0	1312984.0	      0.0
308.0812_253	      0.0	1100581.0	4254470.0	1961883.0	      0.0	      0.0	2013071.0	1378429.0	      0.0	2394830.0	2951429.0	      0.0	2327593.0	  44594.4	1778149.0	2320328.0	  44594.4	  44594.4	  44594.4	5756613.0	  44594.4
308.0905_224.1	 21065860	 48214700	 32079010	 64584010	  4058207	 24697270	 56531130	 75326540	  1997480	120972400	 32442140	 16713640	 84179190	  4719236	 58837200	 62236910	 21096302	 23513190	 19705180	101547800	  2545038
308.0911_65.6	 8008830.0	11958670.0	 7665062.0	24565650.0	 1073091.0	 8571500.0	13276770.0	 9232000.0	  296125.4	12550940.0	33265190.0	 5229587.0	16466310.0	 2019790.0	12574070.0	12737030.0	 7510197.1	 5910482.0	 3084725.0	31021040.0	  118716.6
308.1699_28.8	 8317305.0	 5821533.0	 3195132.0	 4834611.0	  808648.9	 1685744.0	 7113508.0	 3756785.0	  609416.7	 3915807.0	10455770.0	 3046804.0	 6052371.0	  672749.7	 3386074.0	 1844566.0	 6201629.9	 3157790.0	 2192886.0	 6711355.0	  785897.7
308.237_40.2	2099643.0	5012158.0	  11180.2	3143089.0	1277510.0	4392642.0	6123147.0	4503278.0	 999134.8	4242476.0	2904341.0	2359968.0	7768633.0	1118524.0	3414657.0	3233300.0	2157682.9	2511001.0	2537034.0	  22715.9	1512584.3
308.2792_20.3	  73217.1	2793894.0	  13034.6	1228117.0	 167992.6	2534968.0	2771313.0	1681325.0	 171194.0	1045986.0	1998700.0	1441208.0	3719768.0	 581057.2	2137661.0	1479627.0	1227343.4	1185864.0	1834380.0	 160090.1	 357517.0
308.8981_43.9	4284625.0	6813036.0	1881674.0	3403356.0	 100229.2	2092858.0	7484053.0	2940290.0	 113388.3	6220589.0	4112675.0	4201915.0	5013966.0	      0.0	2104625.0	4621771.0	1643690.0	  13482.8	6809774.0	3465430.0	      0.0
309.0914_225.3	  15669.5	  69902.2	  45586.9	 285861.7	 279998.9	  15669.5	  84504.9	  69278.8	  85305.7	 246894.4	  15669.5	  45678.6	 124831.6	      0.0	  72893.4	 144297.5	      0.0	  55851.0	6242440.0	 323071.2	   2398.2
309.0945_76.4	  768667.9	  564981.6	 1989358.0	 2719049.0	   79700.3	16440300.0	 1812955.0	 2042493.0	   78618.1	 2150251.0	 3704932.0	 1830604.0	 2741136.0	       0.0	 3779896.0	  881774.4	 1590577.5	  137835.9	       0.0	 5224402.0	       0.0
309.0945_222.3	 1614436.0	 3831511.0	 3511888.0	 5480457.0	  496874.0	 1996182.0	 5167550.0	 6544161.0	  509333.1	11900870.0	 6873803.0	 1567064.0	 6144851.0	  307572.1	 4571612.0	 5004032.0	 1639151.6	 1648846.0	 1356036.0	13787140.0	  579411.6
309.1656_151	 132689.8	 579721.1	 605223.5	      0.0	   4362.7	   5377.7	1057322.0	      0.0	      0.0	  11472.9	  18395.5	 684584.6	  94545.5	 439222.3	  65204.9	 789357.3	 569034.4	 381368.9	  44457.8	1128468.0	  90428.4
309.1674_20.2	 658938.5	 526419.8	1995159.0	1346753.0	 706715.2	 620387.5	  76119.6	 871415.3	 667967.3	1099908.0	 952121.9	 214155.5	1254503.0	 635826.5	 827416.8	 137862.8	 353273.3	1156153.0	      0.0	 309666.8	 743225.1
309.1739_31.7	1137364.0	1166990.0	 333308.6	 635943.5	   5911.9	1043255.0	 835792.4	 796131.7	      0.0	 559081.5	1319535.0	1210412.0	 497367.1	  32904.8	1096794.0	  32904.8	 526950.9	1646481.0	 302651.1	1399827.0	 378007.7
309.8915_63.5	 4227891.0	   23518.9	 3800447.0	   23518.9	   23518.9	   23518.9	   23518.9	   23518.9	   23518.9	   23518.9	   23518.9	   23518.9	       0.0	       0.0	 5914692.0	  451056.9	  574754.2	       0.0	 1359886.0	10611060.0	       0.0
310.0379_68.3	3772120.0	7037132.0	2580474.0	2440382.0	  57575.7	 991136.5	2648996.0	4264488.0	  57575.7	6133606.0	4060781.0	1929179.0	3920878.0	1589412.0	4864916.0	3469020.0	3686070.4	1784688.0	1808968.0	3540583.0	      0.0
310.0862_222.9	 282370.3	1162059.0	2069534.0	2588041.0	  17035.8	 859457.6	 971042.0	2678790.0	  17035.8	4129396.0	2657262.0	 519926.2	2243859.0	  24171.6	2110478.0	2299075.0	 667777.4	 708040.5	 723630.4	4470977.0	  24171.6
310.173_29.9	  24565.1	  24565.1	1460235.0	  24565.1	  24565.1	  24565.1	2408074.0	  24565.1	  24565.1	  24565.1	1501170.0	1771796.0	 322389.3	 351136.3	      0.0	1254878.0	      0.0	 591360.1	1312263.0	2941564.0	      0.0
310.1759_94.1	2656144.0	2337580.0	6372830.0	1288370.0	 530389.1	1453100.0	9568992.0	1380942.0	 924012.6	 724732.5	2767350.0	2045454.0	3293073.0	1616630.0	2006163.0	4680496.0	 630806.4	3092023.0	1919672.0	9677356.0	 192752.8
310.8232_66.8	3326481.0	1021918.0	  46616.0	1057245.0	 256074.6	  46616.0	  46616.0	  46616.0	  46616.0	 226200.3	 353182.4	 955831.6	      0.0	1876586.0	      0.0	 799858.9	1537840.1	      0.0	2354950.0	      0.0	      0.0
311.0398_42.2	4519127.0	1511178.0	2090486.0	1816226.0	      0.0	      0.0	1458942.0	 898134.5	      0.0	1769186.0	      0.0	  76981.9	 252392.5	 252392.5	 252392.5	 630645.0	 297032.5	 475026.0	 252392.5	1395380.0	 252392.5
311.0512_109.7	1352359.0	2536264.0	3251143.0	3365012.0	 244783.3	3323168.0	3767124.0	3676682.0	 251469.5	4186892.0	4332755.0	1836654.0	4187794.0	 524267.5	3882417.0	3134406.0	2284359.2	2954933.0	1640814.0	5225036.0	1890931.4
311.9829_78.2	5242979.0	7151231.0	1691200.0	2642141.0	  18910.8	  18910.8	1041401.0	2672283.0	  18910.8	6203743.0	3702864.0	1139470.0	3078259.0	  83543.6	3593079.0	4990582.0	4707406.6	 839653.0	1999037.0	9193984.0	  83543.6
312.1775_285.5	  22865.1	  22865.1	1326061.0	  22865.1	  22865.1	  22865.1	 883475.5	  22865.1	  22865.1	  22865.1	 732383.7	 814506.7	 138016.9	      0.0	      0.0	1006069.0	      0.0	1349425.0	 650270.3	 972488.9	 995088.6
312.2164_27.1	 406328.7	 100601.7	1148067.0	 216223.0	 522282.1	   7482.6	      0.0	 319495.2	      0.0	  86763.0	      0.0	      0.0	 254017.0	 291636.0	 254017.0	 254017.0	 254017.0	1329187.0	 254017.0	 254017.0	 254017.0
312.2897_26.1	1527121.0	 533132.6	2024702.0	 604269.4	  16838.1	 403911.6	 632344.7	 693884.5	  16838.1	 847563.6	1571884.0	1292462.0	1158299.0	  45362.2	1969176.0	1279064.0	 961689.8	1207567.0	1080451.0	2445669.0	3828325.1
312.7949_60.6	217782000	230183000	136561500	330798200	233886900	127051700	229912900	220109200	315410600	122601500	 25459610	308911000	292584200	295526500	  1759806	186075600	273827596	178775100	129901500	172360300	100005949
313.0223_294.1	2658517.0	2542223.0	 735082.6	3826458.0	  35510.7	 279078.8	1568138.0	1838618.0	  27227.2	3637397.0	1591737.0	 369876.9	3195626.0	1549124.0	2442693.0	1234541.0	1176232.6	 305489.5	 568413.6	3592824.0	  34227.2
313.0229_48.7	 658374.4	 491459.3	      0.0	 386551.6	 458480.6	 396242.8	 281436.2	1461739.0	 539434.3	 163207.7	 406212.5	6491881.0	2488237.0	  31488.4	  42964.9	  71756.8	 104618.0	  66655.3	3309551.0	  91003.7	  31488.4
313.0291_174.5	2593427	2674640	2800226	1905724	      0	3828475	3242577	1145323	      0	3084669	2568019	1366344	1964967	3717261	1779659	1549864	  45673	1844328	  45673	5830055	1129068
313.0353_70.9	 2277347.0	 4976240.0	 1617779.0	 7879392.0	       0.0	       0.0	 3376117.0	 2780993.0	 1082402.0	15948410.0	 1503826.0	 2724748.0	 1568329.0	  366188.9	 7108252.0	 4204850.0	 3892955.7	  567677.0	  643232.1	14198930.0	  366188.9
313.0644_131.4	 1681029.0	 3052737.0	 1830818.0	 2239395.0	 1889119.0	 1912364.0	 4513466.0	 4767866.0	 3046851.0	 5633504.0	 9885274.0	 7786216.0	 7234935.0	 1944756.0	 5390516.0	 7963741.0	 2980560.9	  901947.5	14146690.0	18577640.0	 1028488.6
313.125_31.6	13052120.0	15433890.0	 5955618.0	10067200.0	 1984495.0	 2169185.0	15500090.0	 6294117.0	 1142672.0	 7449304.0	15527770.0	 4586591.0	10735410.0	 1156846.0	 4303093.0	 4602383.0	 6600392.7	 6396156.0	 2394158.0	14629950.0	  534536.9
313.1547_30.5	 1436890.0	 1012586.0	 2565435.0	  499430.8	  434784.0	 1370353.0	 8085092.0	  235022.9	  609316.7	 1598855.0	 6593858.0	 4799661.0	 4462796.0	 1686012.0	  940485.6	 6804491.0	  861799.3	 2877786.0	 3299073.0	18251860.0	  419174.2
313.2738_25.4	13851380	 7081162	14698460	 6188421	13397070	 9520216	 7961019	15447460	18061500	15016370	20692010	20064840	 9769530	20812800	23046190	22179470	 7202874	13082510	26293520	18659010	17401667
313.3104_21	  3459.6	 53743.7	  3459.6	 53398.3	  3459.6	 59619.8	 39457.2	 56401.0	 62978.1	 58657.2	  3459.6	 33913.5	     0.0	 58464.3	 43517.2	 33137.3	     0.0	     0.0	 43738.3	104041.9	 49516.9
313.4862_132.3	4933545.0	7007853.0	2880808.0	4474558.0	  77086.4	  77086.4	  77086.4	4384025.0	  77086.4	5393731.0	3160473.0	  77086.4	2720912.0	      0.0	3587901.0	2219429.0	3804408.1	      0.0	 768261.0	3139820.0	      0.0
313.5655_131.8	  78920.7	  78920.7	  78920.7	1393880.0	5078558.0	2349016.0	1719722.0	  78920.7	  78920.7	  78920.7	1721380.0	1443577.0	1328408.0	      0.0	1217666.0	1455574.0	1569552.3	      0.0	3004199.0	4393462.0	2592591.1
313.9987_63.7	  160573.3	  353431.5	 1314107.0	  170237.6	       0.0	       0.0	  614294.8	  269410.7	       0.0	 3488353.0	 8851724.0	       0.0	 3715612.0	   81618.3	10263550.0	 1920926.0	   81618.3	 1618022.0	   81618.3	  831931.8	   81618.3
314.1291_32.1	1658365.0	1768786.0	 905443.3	1012630.0	 100729.8	 123089.8	1352679.0	 698004.0	  14005.8	 781025.7	1748274.0	 417776.7	 797417.6	 686619.5	 390373.8	 548545.4	 496180.6	1435457.0	 250637.5	 986973.6	      0.0
314.2075_34.6	  434238.0	 2654044.0	 9407124.0	  408277.4	 1914676.0	  662959.0	 6084089.0	   73786.3	 1048367.0	 1242684.0	 2690931.0	 2287038.0	 1214345.0	  451416.6	 1212671.0	 3522785.0	 4299079.3	 3727470.0	 1328992.0	11509100.0	 3544192.0
314.277_26.2	2533609.0	1121994.0	2718664.0	1042136.0	2381405.0	1447360.0	1276463.0	2723139.0	3498955.0	2920378.0	4003103.0	3672960.0	1833641.0	3849674.0	4232908.0	4084642.0	 140249.3	2475035.0	4851525.0	3331870.0	3159482.8
314.3053_25.8	 490726.1	 104645.1	2095101.0	 104645.1	 633762.1	 435237.1	 250976.6	 387320.6	 246318.3	 388673.6	 515525.6	 809503.2	 515556.8	 819316.2	1176670.0	 612834.3	 377645.9	 718579.5	1542351.0	 584942.0	 727429.6
314.3418_25.7	 4723446.0	 3976189.0	12056840.0	 3391877.0	 9641126.0	 6659207.0	 5192448.0	10574980.0	11316010.0	 9616815.0	14501330.0	  971479.4	 2946983.0	 3891371.0	 4233722.0	 3106751.0	 3820588.0	 3417058.0	 4689861.0	 2873145.0	 2546822.2
314.9983_149.4	2550669.0	6186317.0	1781613.0	2089566.0	      0.0	      0.0	2864699.0	3919615.0	      0.0	4097150.0	4006352.0	      0.0	3079997.0	8444494.0	1889624.0	2575279.0	1145894.9	2297500.0	  75761.7	6422069.0	  75761.7
315.1952_26.9	 457019.9	 593901.9	  34352.4	 756211.9	  34352.4	  34352.4	  34352.4	 600898.2	  34352.4	 827425.4	  34352.4	  34352.4	 932217.5	1442653.0	 955895.1	      0.0	 443470.0	      0.0	 309729.1	 538094.2	 835065.0
315.2019_96.9	   3698.3	4063224.0	1705355.0	 189133.9	   3698.3	   3698.3	2382976.0	   3698.3	   3698.3	   3698.3	2245362.0	2498490.0	  33615.9	1459703.0	5910992.0	 827160.2	  33615.9	 443045.3	1062533.0	2396050.0	  33615.9
315.3448_25.6	1214948.0	1071607.0	2227560.0	 664228.7	2046479.0	1257536.0	 917923.9	1971234.0	2071726.0	1729063.0	2633705.0	      0.0	5987138.0	 944862.5	 394466.8	 194043.0	 495428.5	 413870.4	 533428.7	 429806.7	 294604.0
315.9307_51.7	3526460.0	4229109.0	4365099.0	4674277.0	 483181.6	1365556.0	5668192.0	2349870.0	 267944.9	3796048.0	3196516.0	1413420.0	5054955.0	 703994.6	3417936.0	5001376.0	3533364.7	2283210.0	1664699.0	4619805.0	 186458.0
315.9776_67.7	 8329190.0	       0.0	 1088434.0	13006190.0	       0.0	       0.0	       0.0	       0.0	       0.0	17572910.0	 1015248.0	 1109638.0	 6195305.0	  399940.2	 6925359.0	 1845850.0	 1506477.9	  700375.2	  934375.6	 1874482.0	  294896.8
316.1968_109.8	     0.0	     0.0	     0.0	281337.6	  3693.0	     0.0	137741.7	     0.0	     0.0	     0.0	     0.0	     0.0	 74839.0	 74839.0	 74839.0	 74839.0	 74839.0	 85655.8	 74839.0	106666.3	 74839.0
316.2119_22.9	2545471.0	2736922.0	5303836.0	2602449.0	3247070.0	1983098.0	1573328.0	2193568.0	1705452.0	2248436.0	2575882.0	2474714.0	2578626.0	2517585.0	2457903.0	2337945.0	2685430.0	3728461.0	1424278.0	 586169.7	2647065.9
316.2232_32.9	  775912.7	 2105992.0	51409400.0	  674067.0	 5611629.0	 5069295.0	79937820.0	  339127.7	 8964688.0	  339127.7	29757950.0	27451500.0	11936310.0	 8414542.0	  496745.0	31515370.0	 3636605.1	17795830.0	17982340.0	86725450.0	 3460887.4
316.3212_26.1	1488126.0	 617679.7	1768056.0	 538276.0	1050730.0	1237831.0	1029851.0	1573562.0	1442344.0	1220141.0	2047392.0	1694996.0	1038552.0	2467797.0	2364914.0	1161096.0	3217471.4	2608792.0	3634399.0	1014402.0	 852544.7
316.9388_67.8	   76065.9	   76065.9	   76065.9	   76065.9	   76065.9	   76065.9	 1145417.0	   76065.9	   76065.9	 7586198.0	 1299541.0	15074640.0	       0.0	       0.0	       0.0	  756367.0	 6287433.7	       0.0	  797974.9	       0.0	       0.0
317.0573_113.9	 1563802.0	 2822097.0	 1122973.0	 4047471.0	  142419.6	  606180.8	 2467398.0	 4117527.0	  142419.6	 5771395.0	 3698245.0	 2325534.0	11758110.0	 2065383.0	 6681275.0	 7248130.0	 4368233.0	 3928674.0	 4480132.0	 6236833.0	  604102.3
317.0934_31	 389933.0	 585915.2	1212886.0	 656140.0	  14338.7	  47412.1	  14338.7	1540977.0	  14338.7	 475000.7	3924506.0	1336785.0	 390941.4	      0.0	 393167.4	 128755.9	1055021.8	 983836.9	 748856.2	3592123.0	 818182.9
317.2103_26.7	 646230.8	1103124.0	      0.0	 836725.2	      0.0	      0.0	  71843.0	1077239.0	      0.0	1073446.0	      0.0	 223434.4	2839388.0	 451252.5	2165243.0	 954170.6	1126825.5	 451252.5	1134119.0	 719374.0	 451252.5
317.2184_94.2	  41843.1	 537052.3	4695968.0	  41843.1	  41843.1	2771103.0	7698135.0	  41843.1	  41843.1	  41843.1	1615603.0	1604302.0	 926558.6	 933081.9	      0.0	2608876.0	      0.0	1430020.0	1523912.0	7249923.0	      0.0
317.2261_32.4	   45555.9	   45555.9	 7575345.0	   45555.9	   45555.9	  771470.4	14468980.0	   45555.9	 1068991.0	   45555.9	 3854190.0	 4277780.0	 1226342.0	 1160296.0	       0.0	 4873660.0	       0.0	 2174079.0	 2608400.0	14831090.0	  331823.8
317.3245_26.6	1803327.0	  72676.3	  72676.3	  72676.3	2669595.0	1780908.0	  72676.3	 584015.1	 442291.8	  72676.3	 470404.1	  72676.3	 439273.5	 707027.1	1118474.0	      0.0	4233834.2	 158012.6	 511368.6	      0.0	 150119.8
317.9258_59.7	3285780.0	2569239.0	2149958.0	2594239.0	  23995.9	1560859.0	2568294.0	1091033.0	  23995.9	2411347.0	7029559.0	1548737.0	6900792.0	  20844.9	 999803.8	2652158.0	1471644.7	1651669.0	1843205.0	5961738.0	  20844.9
318.1811_30.5	 1766289.0	 1990008.0	23014120.0	  788723.3	 1306504.0	 3986781.0	21149440.0	  698819.5	  996328.7	  846063.4	14696820.0	 6515721.0	 8485853.0	 2673377.0	  919091.3	15106420.0	  814271.2	 5848792.0	 4699139.0	30670120.0	 1227108.4
318.191_20.3	 2122476.0	 1282049.0	 3529701.0	 3066419.0	 4093701.0	 8317302.0	 1049086.0	 3006554.0	 8040248.0	 3343796.0	10277660.0	 4858229.0	 2114198.0	 1338658.0	 9733794.0	 7046399.0	  402885.8	 4922862.0	 4926127.0	  725841.6	 1483793.1
318.2025_38.8	 1104783.0	  776993.3	31804540.0	 1470556.0	 2941495.0	 3758361.0	57802730.0	  147676.3	 3887434.0	  147676.3	19087090.0	18385060.0	10039530.0	 4604593.0	   17560.0	22033900.0	   17560.0	 9991574.0	10829450.0	60599910.0	 1646218.6
318.9212_24.3	 5733246	 4731554	 1162884	 5839441	 1299563	 3063426	 2582711	 8797086	 1017584	 7897784	 4936539	 2900429	 6184269	 1605004	 7337736	 4056609	11642948	 2736386	 5418666	 5509848	 2578739
318.9694_58	1331730.0	1210767.0	 735466.5	1872606.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	 855864.9	      0.0	 314809.4	 314809.4	 314809.4	 761149.4	 314809.4	 314809.4	2301229.0	1391644.0	 314809.4
319.085_70.9	 492878.6	1395592.0	      0.0	1744277.0	      0.0	      0.0	      0.0	1178650.0	  68150.4	2501927.0	      0.0	      0.0	  25674.4	  46947.9	 920977.7	 704483.1	 496937.7	  25674.4	  25674.4	2877080.0	  25674.4
319.14_99.8	 287487.8	 932802.0	2465951.0	3183802.0	  13451.6	 921708.7	2371713.0	  13451.6	  13451.6	  13451.6	 968772.7	 709288.5	1655641.0	      0.0	 203890.7	1204140.0	1033479.6	 959832.7	 467565.3	3099708.0	      0.0
319.1723_123.9	  14983.0	  14983.0	3212193.0	  14983.0	 142635.5	 159182.9	2658070.0	  14983.0	  14983.0	  14983.0	1375301.0	1135859.0	 640647.0	 576328.8	      0.0	2688582.0	      0.0	 969376.4	1156386.0	4807769.0	      0.0
319.1856_27.5	 567258.0	 108786.7	3356660.0	 108786.7	 134840.2	 479731.7	2647142.0	 108786.7	 108786.7	 383080.6	1823047.0	1807104.0	1962628.0	 835114.3	 449172.8	2527033.0	 137768.6	1205330.0	1224005.0	4088749.0	 593512.0
319.1973_109	  34912.6	  34912.6	5208722.0	  34912.6	  34912.6	  34912.6	5145980.0	  34912.6	  34912.6	  34912.6	  34912.6	 662061.0	      0.0	 201966.8	      0.0	1134326.0	      0.0	 859801.7	1970627.0	3883335.0	      0.0
319.2055_35.8	 805650.6	   3050.9	2843950.0	  94310.0	   3050.9	 706327.5	6357292.0	   3050.9	1164107.0	   3050.9	1652868.0	1090878.0	  31417.6	1053138.0	  31417.6	2128704.0	  31417.6	 937991.6	1543100.0	7171755.0	  31417.6
319.9201_70.1	302341.6	672811.0	362478.0	593016.5	 11229.2	 11229.2	 11229.2	425799.6	 11229.2	994195.5	451721.5	 11229.2	356259.3	     0.0	744578.1	569317.2	703112.3	     0.0	     0.0	690688.8	     0.0
319.9904_76.7	 2822221.0	 6337240.0	 9832326.0	 8555846.0	       0.0	 2763747.0	 3296460.0	 5580647.0	       0.0	 8917176.0	 3471756.0	 1772948.0	 5335512.0	  135168.6	 2771301.0	 7408915.0	 2655303.7	 3068041.0	 1560358.0	15403700.0	  135168.6
320.1019_69.6	 718998.3	1286878.0	 765610.0	1966381.0	      0.0	2060909.0	 711545.1	1401081.0	      0.0	2311717.0	 728249.3	7976914.0	1564148.0	 272543.9	2518606.0	2163378.0	1536097.9	 272543.9	 817866.3	3070529.0	 272543.9
320.163_35.3	 211287.9	 929763.6	2356395.0	 296313.5	 256492.0	 149663.0	8333197.0	6533910.0	  20331.6	  20331.6	1611228.0	1808733.0	1076874.0	 875339.8	      0.0	2268193.0	      0.0	 344437.7	1397439.0	8701688.0	 560851.5
320.2068_24	1976744.0	4063358.0	2482372.0	3282853.0	2077320.0	1867193.0	2115789.0	3260687.0	1212654.0	3522975.0	3782947.0	1852510.0	3916113.0	1156947.0	2762678.0	2607462.0	1280448.6	1661656.0	1819887.0	4374295.0	 790066.2
320.9222_45.7	1067638.0	 964831.2	  19756.3	1077564.0	  19756.3	 452550.9	  19756.3	1665671.0	  94819.8	1223773.0	 700408.8	 376802.0	 921212.4	 146473.4	1137660.0	 579026.3	2270061.5	 321565.0	 936745.9	 884238.5	 385230.9
321.0585_96.1	  325351.0	   41407.5	15424110.0	   41407.5	   41407.5	  596031.3	   41407.5	   41407.5	   41407.5	   41407.5	   41407.5	   41407.5	  685594.8	       0.0	       0.0	  955410.3	       0.0	10527460.0	       0.0	       0.0	       0.0
321.9482_82.7	5934707	5756742	3645049	6702593	  53020	1654405	3553485	4485882	  53020	6081472	5215570	3013817	3964386	      0	3907472	2717397	5403405	3037474	1606556	6820860	      0
321.9651_71.3	1586437.0	2729432.0	1353176.0	4060546.0	  47403.1	 244610.8	1750512.0	2822255.0	  47403.1	4386030.0	1174891.0	  47403.1	1603468.0	      0.0	2799738.0	2121413.0	1813866.4	1779936.0	 726853.6	4286656.0	      0.0
322.0893_32.6	 3901832.0	 8847040.0	 2297352.0	11024420.0	  369922.1	 4276812.0	 1872592.0	 7965926.0	 1652194.0	 9565350.0	 3165855.0	 2258433.0	 6679578.0	 1614058.0	 6171827.0	 8619390.0	 3716111.8	 2113571.0	 1810098.0	 6427459.0	  450154.8
322.1428_97.6	  16350.5	  16350.5	1271736.0	  16350.5	  16350.5	 579585.1	3427496.0	  16350.5	  16350.5	  16350.5	 802916.4	 422164.7	2446016.0	 160777.5	 160777.5	3186494.0	 160777.5	 160777.5	 992349.2	6354740.0	 160777.5
322.1763_34.9	 2107139.0	       0.0	 4655049.0	       0.0	       0.0	 1628085.0	 9785634.0	       0.0	  800337.8	       0.0	 3155605.0	 2751714.0	 1586958.0	  737310.2	   60180.7	 4234440.0	   60180.7	 1351081.0	 2021841.0	12247300.0	 1726888.1
322.187_89.7	 2463985.0	  645835.4	 5513393.0	  203803.3	  190334.8	  929511.4	 4780072.0	  431902.0	  683857.8	  402313.6	 4410880.0	 3053959.0	 3360176.0	 2735946.0	  744724.4	 4248847.0	 1291154.8	 1963956.0	 1834795.0	12545580.0	  501610.8
322.2741_26	 462225.3	 290565.1	4220354.0	 299623.4	 345906.7	 383214.7	 203079.0	 344930.9	  62529.7	 554709.6	3624939.0	2599648.0	 890218.5	 456124.7	1100720.0	1700922.0	1043077.5	3216669.0	 976835.1	7427017.0	 419218.0
322.9958_168.1	 4925559.0	 5224853.0	22516430.0	15463020.0	 2299290.0	 3015030.0	22707010.0	 4483043.0	  174565.9	15649540.0	10545720.0	 2834780.0	12768780.0	 1159728.0	 7097340.0	14896220.0	       0.0	11162470.0	       0.0	17137580.0	       0.0
323.0934_26.8	 371867.6	1177234.0	 516918.1	1152222.0	 106154.9	 397650.3	 702576.5	 990451.4	    324.2	1208243.0	 446138.9	 163446.3	 670193.3	 120558.1	 700381.7	 843937.0	 971767.5	   9467.9	 375002.5	1146271.0	   9467.9
323.1675_91.6	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	   9943.4	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	3117341.0	      0.0	      0.0
323.2005_26.3	   2985.0	 109723.5	1675865.0	   2985.0	   2985.0	   2985.0	 268420.2	   2985.0	   2985.0	   2985.0	   2985.0	   2985.0	  17736.1	  17736.1	  17736.1	  17736.1	  17736.1	  17736.1	 304440.8	 190408.0	 611702.4
323.3832_245.9	3913292	3570419	4409398	4338306	3606833	2475555	3202812	1344144	1533038	3962885	4027201	5320999	3126673	2326022	4677671	5135494	3412723	3760858	2741542	4522914	2638001
323.8689_69.9	 520121.2	 235766.7	 527334.3	1355358.0	 510315.8	      0.0	      0.0	      0.0	      0.0	2768212.0	 535826.5	      0.0	  14453.4	  14453.4	1000381.0	 600156.8	 748554.2	  14453.4	  14453.4	 974981.1	  14453.4
323.9944_167.9	  14588.0	  14588.0	4890839.0	3078148.0	  14588.0	  14588.0	4119876.0	  14588.0	  14588.0	1937038.0	2129602.0	  14588.0	  81137.7	  81137.7	  81137.7	4107841.0	  81137.7	  81137.7	  81137.7	6161060.0	  81137.7
