"","VK_170831_025","VK_170831_037","VK_170831_043","VK_170831_073","VK_170831_103","VK_170831_163","VK_170831_175","VK_170901_091","VK_170901_121","VK_170901_139","VK_170831_079","VK_170831_115","VK_170831_169","VK_170831_187","VK_170901_037","VK_170901_055","VK_170901_061","VK_170901_097","VK_170901_151","VK_170901_163","VK_170901_175"
"Label","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2"
"653.8243_66.4"," 0.443717135","-0.837267583"," 0.993640987","-1.049116865","-0.030055863"," 0.369207471","-0.501656195","-0.984244336","-0.461965673"," 0.795115999"," 1.811798812","-0.444193097"," 1.028951971","-1.640593316","-1.289949505"," 0.894326576"," 1.851181883"," 0.002601128","-1.254259881","-0.037051137"," 0.339811489"
"654.0283_24.6","-1.2194480","-1.9872056"," 0.2339291"," 0.6327137"," 0.9686999"," 0.6803253"," 0.2721508"," 0.1077868","-2.0879930"," 0.5543376"," 1.3046326","-0.3143634"," 1.6165802","-0.2543954"," 0.1840232","-0.7004422"," 0.4037611","-0.8788045","-0.7617589"," 0.0481132"," 1.1973575"
"654.3284_25.5","-1.12988454","-1.05123873"," 0.25732376","-1.05995176"," 0.49599256"," 0.02016434","-0.28577617"," 0.24072060","-1.37542918"," 0.58086164"," 1.20530865","-0.71250117"," 1.54952056"," 0.55426562"," 0.32030424","-1.80135848"," 1.13039378"," 0.09518104"," 0.83466469","-1.31359548"," 1.44503403"
"654.6359_24.8","-1.2677603","-1.2677603","-1.2677603"," 0.9298731","-1.2361902"," 0.9455590","-1.2677603"," 0.8637795"," 0.5891602"," 0.6076198","-0.3310949","-1.2677603","-0.3146722","-1.2677603"," 0.9334960"," 0.4375814"," 1.1381165"," 0.3788095"," 1.1024060"," 0.3006327"," 1.2614854"
"654.7012_62.8"," 0.21785663"," 0.18522957"," 0.07868279"," 0.29082157"," 0.61217399"," 0.47650078","-0.35260276"," 0.42291483","-1.10302139"," 0.36063349"," 0.55829234"," 0.34977126"," 0.16521286"," 0.29265661"," 0.06420964","-0.06361718"," 0.44966092"," 0.39675827"," 0.40223288","-4.05422916"," 0.24986205"
"654.7708_47.1"," 1.0933928386"," 0.2371925453","-0.7465827644"," 0.2472272122","-0.1210535502"," 0.3266290490"," 0.2788893967"," 0.4437513669"," 0.8997904982","-0.2705482695"," 0.2047262075","-0.0805266880"," 0.4702878279","-1.1905449118"," 0.0884530172"," 0.0003394147"," 0.4407442366","-3.7622235431"," 0.4758728163"," 0.2410315636"," 0.7231517360"
"654.8337_25.1","-1.23976531","-0.85058867"," 0.33962383","-0.96221715"," 0.54943758","-0.15493974","-0.31066273","-0.18585436","-1.54751370"," 0.71375550"," 1.80082404","-0.59255888"," 1.52570613"," 0.77183555"," 0.03770378","-1.99143969"," 0.51324182"," 0.74298630"," 0.31902178","-0.68773889"," 1.20914282"
"655.8364_24.6","-1.47583869","-1.47583869","-1.47583869","-1.47583869"," 0.80806541"," 0.67281084"," 0.76645132"," 0.26522705"," 0.34252835"," 1.00234202"," 0.89349273","-1.47583869"," 1.03824327"," 0.61467525","-1.47583869"," 0.18649422"," 0.82804721"," 0.01505152"," 0.44247426"," 0.04456666"," 0.93456203"
"656.3406_25","-0.01622525","-1.24769717"," 0.28522255","-1.12856884"," 0.40894366"," 0.38305621","-0.06601380"," 0.27628290","-1.92429379"," 0.27821229"," 0.89546156","-0.89017818"," 1.73425994"," 0.58252020","-0.05990619","-1.40023718"," 1.01728427"," 0.26042213"," 0.62182801","-1.50819757"," 1.49782426"
"656.5722_36.5","-0.4348275","-0.2224297"," 1.2278541","-0.2164508"," 0.3613927"," 0.9023359","-0.2847206","-0.5272230","-0.4616919"," 0.6628870"," 0.7089291","-0.2268699"," 0.6974784","-0.3176633"," 0.1426608"," 1.2046218"," 1.0799503","-2.1062037","-2.0431836","-1.4608451"," 1.3139990"
"656.5811_31.5"," 0.27916732","-0.77944113"," 0.09989593","-0.68443436"," 0.81659380","-0.16345303"," 1.41626337"," 0.30058190"," 0.43704821"," 0.41163366"," 0.45304605","-1.27594984"," 0.93357623"," 0.08046228"," 0.25788822","-2.61109983"," 1.03183172","-1.01149272"," 0.57445326","-1.60842365"," 1.04185260"
"657.2431_44.2"," 0.07081594","-0.51805340"," 0.90969030","-1.15767051","-0.14492574","-0.69283490","-0.73967241","-0.94622683"," 0.07519126"," 1.58177675","-0.50371633"," 1.09505874"," 0.53671771","-0.79222199"," 2.09738392","-0.35281341","-0.60107934","-1.56347129"," 1.70199497","-0.53371881"," 0.47777538"
"657.3128_25.1","-1.36265329","-1.17942206"," 0.78540792"," 0.40772968"," 0.83369370"," 0.03182284"," 0.58338974"," 0.65419078","-1.53872744"," 0.39744530"," 1.09671061"," 0.29398038"," 1.03390319"," 0.29537568"," 0.42893962","-0.45592440","-1.03638966"," 0.24638597"," 0.22689420","-2.66537706"," 0.92262432"
"657.3402_25.2","-0.9556640","-0.5296961"," 1.4216824","-0.3500063"," 0.5905176"," 0.1893156"," 0.1150426","-0.2438579","-1.6102409"," 0.4280826"," 1.4513316","-0.6487068"," 1.8477587"," 0.0385177","-0.4868232","-1.8487004"," 0.7794218","-0.9556640","-0.3089501","-0.3660232"," 1.4426624"
"657.4172_29.1","-1.2878119","-1.1114393"," 1.1951837","-1.1007710","-0.2675155","-1.0387167","-1.1539734","-0.5837720","-0.5059935"," 1.0899704"," 0.2365457"," 0.9188256"," 0.2561263","-1.5979908"," 1.4193931","-0.7295079"," 0.8394527"," 0.4771411"," 1.2188993"," 1.1986327"," 0.5273215"
"657.5846_30.9","-0.294926627","-0.711164578","-0.322945956"," 1.118806518"," 0.732539579","-0.217384880","-0.005097287"," 0.058889635","-0.075280645"," 0.107985248"," 0.629236302","-1.032401384"," 0.994882231"," 0.759562410","-0.043240277","-3.327569614"," 0.963251985","-0.984218112"," 0.922326467","-0.044139308"," 0.770888292"
"658.5041_35.6","-0.3818547","-0.2398691"," 0.5706945","-0.1870511"," 0.6654900"," 0.4285689"," 0.1504949"," 0.1938146"," 1.0679030","-1.6709186"," 0.9166708","-0.4502519"," 0.7494699"," 0.5794030","-0.3295541","-0.2855104"," 0.3787304","-3.4402255"," 0.1040143"," 0.5714032"," 0.6085778"
"659.0351_94.3"," 1.06524100","-0.60261747","-0.91834550","-0.52435091"," 0.26595846","-0.47448161","-0.66232173"," 1.07223134"," 0.57182554","-2.16683826"," 0.83636357","-0.92260239"," 0.85866683"," 1.11275315"," 1.03159009"," 0.86649296","-1.64763169","-0.06530692"," 0.18861702"," 1.14712373","-1.03236722"
"659.2871_24.4","-1.01649879","-0.83648773","-0.19882002","-0.74366734"," 1.05520404"," 0.91394158"," 0.47209172"," 0.09365966","-0.24863785"," 0.18148703"," 1.60952559","-0.82344060"," 1.35395525"," 0.24097179","-0.28725540","-2.57130231"," 0.69837685","-0.01203008"," 0.20517729","-1.27023769"," 1.18398701"
"659.3902_27.6"," 0.2881375","-0.7711126"," 1.0038618","-0.7112246","-0.1051570","-0.6612730","-0.7830100","-1.9607562","-1.8793586"," 0.8049157"," 0.3272235"," 0.8965804"," 0.3240193"," 1.1562002"," 0.8090363"," 0.5671892","-1.3260053"," 1.0055204"," 0.8199415"," 1.0807946","-0.8855231"
"659.5132_26.3"," 1.02730260","-1.55176880","-0.16399163","-0.73081767","-0.07879678","-0.88346382"," 0.06381554"," 0.90389574","-1.29531319","-1.08296639"," 1.44824260","-1.57405313"," 1.61297489"," 0.11689656","-1.13118139"," 0.59291509"," 0.57579328","-0.32067668"," 1.15973697"," 0.48785423"," 0.82360199"
"659.9258_66.2"," 0.5261668","-1.0916541","-1.0697095","-1.0062599"," 0.7822308"," 1.4943116","-1.1076096"," 0.5952341"," 0.3888746"," 0.6213679"," 0.9409324"," 0.4584872"," 0.3024989"," 0.8765167"," 0.2562816"," 0.8765167"," 0.9682932","-1.8765450","-0.7741614","-0.2976104","-1.8641626"
"659.9317_60.8"," 0.88939368","-1.40075218","-0.35995326","-1.31430595"," 0.50069782","-1.37889057","-0.39397777","-0.62755973","-0.16611653","-0.72462396"," 0.67956804","-0.63069975"," 2.30342660"," 0.08769537"," 0.08181220","-1.02949409"," 0.81010926"," 0.33120393"," 1.35726685","-0.45689385"," 1.44209388"
"660.4675_51.4"," 0.914595308"," 0.374198871","-0.235244729"," 0.011260151"," 0.844904832"," 0.001411835","-0.066512315"," 0.871206618"," 0.514400144","-1.224398987"," 0.734532071","-0.184932506"," 1.076389894","-0.421781063"," 0.803006446"," 0.511013170","-0.989928428"," 0.356428025","-2.578092121","-2.121823449"," 0.809366235"
